MON,APT,MON
MON,ASL,MON
MON,DAB,MON
MON,DSA,MON
MON,DSS,MON
MON,GFAGFB,MON
MON,GFC,MON
MON,KVB,MON
MON,MID,MON
MON,NLNVAL,MON
MON,OSC,MON
MON,OSE,MON
MON,OSO,MON
MON,OSS,MON
MON,STA,MON
MON,STB,MON
MON,STC,MON
MON,TENTRB,MON
MON,TEQTRC,MON
MON,TRO,MON
MON,VFB,MON
MON,APT,OSC,STA,TEQTRC,TRO,MON
MON,APT,OSC,STA,TRO,VFB,MON
MON,APT,OSC,STB,TENTRB,TRO,MON
MON,APT,OSC,STB,TRO,VFB,MON
MON,APT,OSC,STC,TENTRB,TRO,MON
MON,APT,OSC,STC,TRO,VFB,MON
MON,APT,OSC,TENTRB,TEQTRC,TRO,MON
MON,APT,OSC,TENTRB,TRO,VFB,MON
MON,APT,OSC,TEQTRC,TRO,VFB,MON
MON,APT,OSE,OSO,OSS,TRO,MON
MON,APT,OSE,OSO,TRO,VFB,MON
MON,APT,OSO,OSS,STA,TENTRB,MON
MON,APT,OSO,OSS,STA,TRO,MON
MON,APT,OSO,OSS,STA,VFB,MON
MON,APT,OSO,OSS,STB,TRO,MON
MON,APT,OSO,OSS,STB,VFB,MON
MON,APT,OSO,OSS,STC,TRO,MON
MON,APT,OSO,OSS,STC,VFB,MON
MON,APT,OSO,OSS,TENTRB,TRO,MON
MON,APT,OSO,OSS,TENTRB,VFB,MON
MON,APT,OSO,OSS,TEQTRC,TRO,MON
MON,APT,OSO,OSS,TEQTRC,VFB,MON
MON,APT,OSO,OSS,TRO,VFB,MON
MON,APT,OSO,STA,STB,TRO,MON
MON,APT,OSO,STA,STC,TRO,MON
MON,APT,OSO,STA,TENTRB,TRO,MON
MON,APT,OSO,STA,TENTRB,VFB,MON
MON,APT,OSO,STA,TEQTRC,TRO,MON
MON,APT,OSO,STA,TRO,VFB,MON
MON,APT,OSO,STB,TENTRB,TRO,MON
MON,APT,OSO,STB,TEQTRC,TRO,MON
MON,APT,OSO,STB,TRO,VFB,MON
MON,APT,OSO,STC,TENTRB,TRO,MON
MON,APT,OSO,STC,TEQTRC,TRO,MON
MON,APT,OSO,STC,TRO,VFB,MON
MON,APT,OSO,TENTRB,TEQTRC,TRO,MON
MON,APT,OSO,TENTRB,TRO,VFB,MON
MON,APT,OSO,TEQTRC,TRO,VFB,MON
MON,APT,OSS,STA,TENTRB,TRO,MON
MON,APT,OSS,STA,TEQTRC,TRO,MON
MON,APT,OSS,STA,TRO,VFB,MON
MON,APT,OSS,STB,TENTRB,TRO,MON
MON,APT,OSS,STB,TRO,VFB,MON
MON,APT,OSS,STC,TENTRB,TRO,MON
MON,APT,OSS,STC,TRO,VFB,MON
MON,APT,OSS,TENTRB,TEQTRC,TRO,MON
MON,APT,OSS,TENTRB,TRO,VFB,MON
MON,APT,OSS,TEQTRC,TRO,VFB,MON
MON,APT,STA,TENTRB,TRO,VFB,MON
MON,APT,STA,TEQTRC,TRO,VFB,MON
MON,APT,STB,TENTRB,TRO,VFB,MON
MON,APT,STC,TENTRB,TRO,VFB,MON
MON,APT,TENTRB,TEQTRC,TRO,VFB,MON
MON,ASL,DSA,KVB,MID,OSC,MON
MON,ASL,DSA,KVB,MID,OSO,MON
MON,ASL,DSA,KVB,MID,OSS,MON
MON,ASL,DSA,KVB,MID,TRO,MON
MON,ASL,DSA,KVB,MID,VFB,MON
MON,ASL,DSA,KVB,OSC,OSO,MON
MON,ASL,DSA,KVB,OSC,TRO,MON
MON,ASL,DSA,KVB,OSO,OSS,MON
MON,ASL,DSA,KVB,OSO,TRO,MON
MON,ASL,DSA,KVB,OSO,VFB,MON
MON,ASL,DSA,KVB,OSS,TRO,MON
MON,ASL,DSA,KVB,TRO,VFB,MON
MON,ASL,DSA,MID,OSC,OSO,MON
MON,ASL,DSA,MID,OSC,TRO,MON
MON,ASL,DSA,MID,OSO,OSS,MON
MON,ASL,DSA,MID,OSO,TRO,MON
MON,ASL,DSA,MID,OSO,VFB,MON
MON,ASL,DSA,MID,OSS,TRO,MON
MON,ASL,DSA,MID,TRO,VFB,MON
MON,ASL,DSA,OSC,OSO,TRO,MON
MON,ASL,DSA,OSO,OSS,TRO,MON
MON,ASL,DSA,OSO,TRO,VFB,MON
MON,ASL,DSS,KVB,MID,OSC,MON
MON,ASL,DSS,KVB,MID,OSO,MON
MON,ASL,DSS,KVB,MID,OSS,MON
MON,ASL,DSS,KVB,MID,TRO,MON
MON,ASL,DSS,KVB,MID,VFB,MON
MON,ASL,DSS,KVB,OSC,OSO,MON
MON,ASL,DSS,KVB,OSC,TRO,MON
MON,ASL,DSS,KVB,OSO,OSS,MON
MON,ASL,DSS,KVB,OSO,TRO,MON
MON,ASL,DSS,KVB,OSO,VFB,MON
MON,ASL,DSS,KVB,OSS,TRO,MON
MON,ASL,DSS,KVB,TRO,VFB,MON
MON,ASL,DSS,MID,OSC,OSO,MON
MON,ASL,DSS,MID,OSC,TRO,MON
MON,ASL,DSS,MID,OSO,OSS,MON
MON,ASL,DSS,MID,OSO,TRO,MON
MON,ASL,DSS,MID,OSO,VFB,MON
MON,ASL,DSS,MID,OSS,TRO,MON
MON,ASL,DSS,MID,TRO,VFB,MON
MON,ASL,DSS,OSC,OSO,TRO,MON
MON,ASL,DSS,OSO,OSS,TRO,MON
MON,ASL,DSS,OSO,TRO,VFB,MON
MON,ASL,GFC,KVB,MID,OSC,MON
MON,ASL,GFC,KVB,MID,OSO,MON
MON,ASL,GFC,KVB,MID,OSS,MON
MON,ASL,GFC,KVB,MID,TRO,MON
MON,ASL,GFC,KVB,MID,VFB,MON
MON,ASL,GFC,KVB,OSC,OSO,MON
MON,ASL,GFC,KVB,OSC,OSS,MON
MON,ASL,GFC,KVB,OSC,TRO,MON
MON,ASL,GFC,KVB,OSC,VFB,MON
MON,ASL,GFC,KVB,OSO,OSS,MON
MON,ASL,GFC,KVB,OSO,TRO,MON
MON,ASL,GFC,KVB,OSO,VFB,MON
MON,ASL,GFC,KVB,OSS,TRO,MON
MON,ASL,GFC,KVB,OSS,VFB,MON
MON,ASL,GFC,KVB,STA,TRO,MON
MON,ASL,GFC,KVB,TENTRB,TRO,MON
MON,ASL,GFC,KVB,TRO,VFB,MON
MON,ASL,GFC,MID,OSC,OSO,MON
MON,ASL,GFC,MID,OSC,OSS,MON
MON,ASL,GFC,MID,OSC,TRO,MON
MON,ASL,GFC,MID,OSC,VFB,MON
MON,ASL,GFC,MID,OSO,OSS,MON
MON,ASL,GFC,MID,OSO,TRO,MON
MON,ASL,GFC,MID,OSO,VFB,MON
MON,ASL,GFC,MID,OSS,TRO,MON
MON,ASL,GFC,MID,OSS,VFB,MON
MON,ASL,GFC,MID,STA,TRO,MON
MON,ASL,GFC,MID,TENTRB,TRO,MON
MON,ASL,GFC,MID,TRO,VFB,MON
MON,ASL,GFC,OSC,OSO,OSS,MON
MON,ASL,GFC,OSC,OSO,TRO,MON
MON,ASL,GFC,OSC,OSO,VFB,MON
MON,ASL,GFC,OSC,OSS,TRO,MON
MON,ASL,GFC,OSC,TRO,VFB,MON
MON,ASL,GFC,OSO,OSS,TRO,MON
MON,ASL,GFC,OSO,OSS,VFB,MON
MON,ASL,GFC,OSO,STA,TRO,MON
MON,ASL,GFC,OSO,TENTRB,TRO,MON
MON,ASL,GFC,OSO,TRO,VFB,MON
MON,ASL,GFC,OSS,TRO,VFB,MON
MON,ASL,KVB,MID,NLNVAL,OSC,MON
MON,ASL,KVB,MID,NLNVAL,OSO,MON
MON,ASL,KVB,MID,NLNVAL,OSS,MON
MON,ASL,KVB,MID,NLNVAL,TRO,MON
MON,ASL,KVB,MID,NLNVAL,VFB,MON
MON,ASL,KVB,MID,OSC,OSO,MON
MON,ASL,KVB,MID,OSC,OSS,MON
MON,ASL,KVB,MID,OSC,STA,MON
MON,ASL,KVB,MID,OSC,STB,MON
MON,ASL,KVB,MID,OSC,STC,MON
MON,ASL,KVB,MID,OSC,TENTRB,MON
MON,ASL,KVB,MID,OSC,TEQTRC,MON
MON,ASL,KVB,MID,OSC,TRO,MON
MON,ASL,KVB,MID,OSC,VFB,MON
MON,ASL,KVB,MID,OSE,TRO,MON
MON,ASL,KVB,MID,OSO,OSS,MON
MON,ASL,KVB,MID,OSO,STA,MON
MON,ASL,KVB,MID,OSO,STB,MON
MON,ASL,KVB,MID,OSO,STC,MON
MON,ASL,KVB,MID,OSO,TENTRB,MON
MON,ASL,KVB,MID,OSO,TEQTRC,MON
MON,ASL,KVB,MID,OSO,TRO,MON
MON,ASL,KVB,MID,OSO,VFB,MON
MON,ASL,KVB,MID,OSS,STA,MON
MON,ASL,KVB,MID,OSS,STB,MON
MON,ASL,KVB,MID,OSS,STC,MON
MON,ASL,KVB,MID,OSS,TENTRB,MON
MON,ASL,KVB,MID,OSS,TEQTRC,MON
MON,ASL,KVB,MID,OSS,TRO,MON
MON,ASL,KVB,MID,OSS,VFB,MON
MON,ASL,KVB,MID,STA,TRO,MON
MON,ASL,KVB,MID,STA,VFB,MON
MON,ASL,KVB,MID,STB,TRO,MON
MON,ASL,KVB,MID,STB,VFB,MON
MON,ASL,KVB,MID,STC,TRO,MON
MON,ASL,KVB,MID,STC,VFB,MON
MON,ASL,KVB,MID,TENTRB,TRO,MON
MON,ASL,KVB,MID,TENTRB,VFB,MON
MON,ASL,KVB,MID,TEQTRC,TRO,MON
MON,ASL,KVB,MID,TEQTRC,VFB,MON
MON,ASL,KVB,MID,TRO,VFB,MON
MON,ASL,KVB,NLNVAL,OSC,OSO,MON
MON,ASL,KVB,NLNVAL,OSC,TRO,MON
MON,ASL,KVB,NLNVAL,OSO,OSS,MON
MON,ASL,KVB,NLNVAL,OSO,TRO,MON
MON,ASL,KVB,NLNVAL,OSO,VFB,MON
MON,ASL,KVB,NLNVAL,OSS,TRO,MON
MON,ASL,KVB,NLNVAL,TRO,VFB,MON
MON,ASL,KVB,OSC,OSO,OSS,MON
MON,ASL,KVB,OSC,OSO,STA,MON
MON,ASL,KVB,OSC,OSO,STB,MON
MON,ASL,KVB,OSC,OSO,STC,MON
MON,ASL,KVB,OSC,OSO,TENTRB,MON
MON,ASL,KVB,OSC,OSO,TEQTRC,MON
MON,ASL,KVB,OSC,OSO,TRO,MON
MON,ASL,KVB,OSC,OSO,VFB,MON
MON,ASL,KVB,OSC,OSS,STA,MON
MON,ASL,KVB,OSC,OSS,TENTRB,MON
MON,ASL,KVB,OSC,OSS,TRO,MON
MON,ASL,KVB,OSC,OSS,VFB,MON
MON,ASL,KVB,OSC,STA,TRO,MON
MON,ASL,KVB,OSC,STA,VFB,MON
MON,ASL,KVB,OSC,STB,TRO,MON
MON,ASL,KVB,OSC,STC,TRO,MON
MON,ASL,KVB,OSC,TENTRB,TRO,MON
MON,ASL,KVB,OSC,TENTRB,VFB,MON
MON,ASL,KVB,OSC,TEQTRC,TRO,MON
MON,ASL,KVB,OSC,TRO,VFB,MON
MON,ASL,KVB,OSE,OSO,TRO,MON
MON,ASL,KVB,OSO,OSS,STA,MON
MON,ASL,KVB,OSO,OSS,STB,MON
MON,ASL,KVB,OSO,OSS,STC,MON
MON,ASL,KVB,OSO,OSS,TENTRB,MON
MON,ASL,KVB,OSO,OSS,TEQTRC,MON
MON,ASL,KVB,OSO,OSS,TRO,MON
MON,ASL,KVB,OSO,OSS,VFB,MON
MON,ASL,KVB,OSO,STA,TRO,MON
MON,ASL,KVB,OSO,STA,VFB,MON
MON,ASL,KVB,OSO,STB,TRO,MON
MON,ASL,KVB,OSO,STB,VFB,MON
MON,ASL,KVB,OSO,STC,TRO,MON
MON,ASL,KVB,OSO,STC,VFB,MON
MON,ASL,KVB,OSO,TENTRB,TRO,MON
MON,ASL,KVB,OSO,TENTRB,VFB,MON
MON,ASL,KVB,OSO,TEQTRC,TRO,MON
MON,ASL,KVB,OSO,TEQTRC,VFB,MON
MON,ASL,KVB,OSO,TRO,VFB,MON
MON,ASL,KVB,OSS,STA,TRO,MON
MON,ASL,KVB,OSS,STA,VFB,MON
MON,ASL,KVB,OSS,STB,TRO,MON
MON,ASL,KVB,OSS,STC,TRO,MON
MON,ASL,KVB,OSS,TENTRB,TRO,MON
MON,ASL,KVB,OSS,TENTRB,VFB,MON
MON,ASL,KVB,OSS,TEQTRC,TRO,MON
MON,ASL,KVB,OSS,TRO,VFB,MON
MON,ASL,KVB,STA,TENTRB,TRO,MON
MON,ASL,KVB,STA,TRO,VFB,MON
MON,ASL,KVB,STB,TRO,VFB,MON
MON,ASL,KVB,STC,TRO,VFB,MON
MON,ASL,KVB,TENTRB,TRO,VFB,MON
MON,ASL,KVB,TEQTRC,TRO,VFB,MON
MON,ASL,MID,NLNVAL,OSC,OSO,MON
MON,ASL,MID,NLNVAL,OSC,TRO,MON
MON,ASL,MID,NLNVAL,OSO,OSS,MON
MON,ASL,MID,NLNVAL,OSO,TRO,MON
MON,ASL,MID,NLNVAL,OSO,VFB,MON
MON,ASL,MID,NLNVAL,OSS,TRO,MON
MON,ASL,MID,NLNVAL,TRO,VFB,MON
MON,ASL,MID,OSC,OSO,OSS,MON
MON,ASL,MID,OSC,OSO,STA,MON
MON,ASL,MID,OSC,OSO,STB,MON
MON,ASL,MID,OSC,OSO,STC,MON
MON,ASL,MID,OSC,OSO,TENTRB,MON
MON,ASL,MID,OSC,OSO,TEQTRC,MON
MON,ASL,MID,OSC,OSO,TRO,MON
MON,ASL,MID,OSC,OSO,VFB,MON
MON,ASL,MID,OSC,OSS,STA,MON
MON,ASL,MID,OSC,OSS,TENTRB,MON
MON,ASL,MID,OSC,OSS,TRO,MON
MON,ASL,MID,OSC,OSS,VFB,MON
MON,ASL,MID,OSC,STA,TRO,MON
MON,ASL,MID,OSC,STA,VFB,MON
MON,ASL,MID,OSC,STB,TRO,MON
MON,ASL,MID,OSC,STC,TRO,MON
MON,ASL,MID,OSC,TENTRB,TRO,MON
MON,ASL,MID,OSC,TENTRB,VFB,MON
MON,ASL,MID,OSC,TEQTRC,TRO,MON
MON,ASL,MID,OSC,TRO,VFB,MON
MON,ASL,MID,OSE,OSO,TRO,MON
MON,ASL,MID,OSO,OSS,STA,MON
MON,ASL,MID,OSO,OSS,STB,MON
MON,ASL,MID,OSO,OSS,STC,MON
MON,ASL,MID,OSO,OSS,TENTRB,MON
MON,ASL,MID,OSO,OSS,TEQTRC,MON
MON,ASL,MID,OSO,OSS,TRO,MON
MON,ASL,MID,OSO,OSS,VFB,MON
MON,ASL,MID,OSO,STA,TRO,MON
MON,ASL,MID,OSO,STA,VFB,MON
MON,ASL,MID,OSO,STB,TRO,MON
MON,ASL,MID,OSO,STB,VFB,MON
MON,ASL,MID,OSO,STC,TRO,MON
MON,ASL,MID,OSO,STC,VFB,MON
MON,ASL,MID,OSO,TENTRB,TRO,MON
MON,ASL,MID,OSO,TENTRB,VFB,MON
MON,ASL,MID,OSO,TEQTRC,TRO,MON
MON,ASL,MID,OSO,TEQTRC,VFB,MON
MON,ASL,MID,OSO,TRO,VFB,MON
MON,ASL,MID,OSS,STA,TRO,MON
MON,ASL,MID,OSS,STA,VFB,MON
MON,ASL,MID,OSS,STB,TRO,MON
MON,ASL,MID,OSS,STC,TRO,MON
MON,ASL,MID,OSS,TENTRB,TRO,MON
MON,ASL,MID,OSS,TENTRB,VFB,MON
MON,ASL,MID,OSS,TEQTRC,TRO,MON
MON,ASL,MID,OSS,TRO,VFB,MON
MON,ASL,MID,STA,TENTRB,TRO,MON
MON,ASL,MID,STA,TRO,VFB,MON
MON,ASL,MID,STB,TRO,VFB,MON
MON,ASL,MID,STC,TRO,VFB,MON
MON,ASL,MID,TENTRB,TRO,VFB,MON
MON,ASL,MID,TEQTRC,TRO,VFB,MON
MON,ASL,NLNVAL,OSC,OSO,TRO,MON
MON,ASL,NLNVAL,OSO,OSS,TRO,MON
MON,ASL,NLNVAL,OSO,TRO,VFB,MON
MON,ASL,OSC,OSO,OSS,STA,MON
MON,ASL,OSC,OSO,OSS,TENTRB,MON
MON,ASL,OSC,OSO,OSS,TRO,MON
MON,ASL,OSC,OSO,OSS,VFB,MON
MON,ASL,OSC,OSO,STA,TRO,MON
MON,ASL,OSC,OSO,STA,VFB,MON
MON,ASL,OSC,OSO,STB,TRO,MON
MON,ASL,OSC,OSO,STC,TRO,MON
MON,ASL,OSC,OSO,TENTRB,TRO,MON
MON,ASL,OSC,OSO,TENTRB,VFB,MON
MON,ASL,OSC,OSO,TEQTRC,TRO,MON
MON,ASL,OSC,OSO,TRO,VFB,MON
MON,ASL,OSC,OSS,STA,TRO,MON
MON,ASL,OSC,OSS,TENTRB,TRO,MON
MON,ASL,OSC,OSS,TEQTRC,TRO,MON
MON,ASL,OSC,OSS,TRO,VFB,MON
MON,ASL,OSC,STA,TRO,VFB,MON
MON,ASL,OSC,TENTRB,TRO,VFB,MON
MON,ASL,OSC,TEQTRC,TRO,VFB,MON
MON,ASL,OSO,OSS,STA,TRO,MON
MON,ASL,OSO,OSS,STA,VFB,MON
MON,ASL,OSO,OSS,STB,TRO,MON
MON,ASL,OSO,OSS,STC,TRO,MON
MON,ASL,OSO,OSS,TENTRB,TRO,MON
MON,ASL,OSO,OSS,TENTRB,VFB,MON
MON,ASL,OSO,OSS,TEQTRC,TRO,MON
MON,ASL,OSO,OSS,TRO,VFB,MON
MON,ASL,OSO,STA,TENTRB,TRO,MON
MON,ASL,OSO,STA,TRO,VFB,MON
MON,ASL,OSO,STB,TRO,VFB,MON
MON,ASL,OSO,STC,TRO,VFB,MON
MON,ASL,OSO,TENTRB,TRO,VFB,MON
MON,ASL,OSO,TEQTRC,TRO,VFB,MON
MON,ASL,OSS,STA,TRO,VFB,MON
MON,ASL,OSS,TENTRB,TRO,VFB,MON
MON,ASL,OSS,TEQTRC,TRO,VFB,MON
MON,DAB,KVB,MID,OSC,OSO,MON
MON,DAB,KVB,MID,OSC,TRO,MON
MON,DAB,KVB,MID,OSO,OSS,MON
MON,DAB,KVB,MID,OSO,TRO,MON
MON,DAB,KVB,MID,OSO,VFB,MON
MON,DAB,KVB,MID,OSS,TRO,MON
MON,DAB,KVB,MID,TRO,VFB,MON
MON,DAB,KVB,OSC,OSO,TRO,MON
MON,DAB,KVB,OSO,OSS,TRO,MON
MON,DAB,KVB,OSO,TRO,VFB,MON
MON,DAB,MID,OSC,OSO,TRO,MON
MON,DAB,MID,OSO,OSS,TRO,MON
MON,DAB,MID,OSO,TRO,VFB,MON
MON,DSA,DSS,KVB,MID,OSO,MON
MON,DSA,DSS,KVB,MID,TRO,MON
MON,DSA,DSS,KVB,OSO,TRO,MON
MON,DSA,DSS,MID,OSO,TRO,MON
MON,DSA,GFC,KVB,MID,OSC,MON
MON,DSA,GFC,KVB,MID,OSO,MON
MON,DSA,GFC,KVB,MID,OSS,MON
MON,DSA,GFC,KVB,MID,TRO,MON
MON,DSA,GFC,KVB,MID,VFB,MON
MON,DSA,GFC,KVB,OSC,OSO,MON
MON,DSA,GFC,KVB,OSC,TRO,MON
MON,DSA,GFC,KVB,OSO,OSS,MON
MON,DSA,GFC,KVB,OSO,TRO,MON
MON,DSA,GFC,KVB,OSO,VFB,MON
MON,DSA,GFC,KVB,OSS,TRO,MON
MON,DSA,GFC,KVB,TRO,VFB,MON
MON,DSA,GFC,MID,OSC,OSO,MON
MON,DSA,GFC,MID,OSC,TRO,MON
MON,DSA,GFC,MID,OSO,OSS,MON
MON,DSA,GFC,MID,OSO,TRO,MON
MON,DSA,GFC,MID,OSO,VFB,MON
MON,DSA,GFC,MID,OSS,TRO,MON
MON,DSA,GFC,MID,TRO,VFB,MON
MON,DSA,GFC,OSC,OSO,TRO,MON
MON,DSA,GFC,OSO,OSS,TRO,MON
MON,DSA,GFC,OSO,TRO,VFB,MON
MON,DSA,KVB,MID,NLNVAL,OSO,MON
MON,DSA,KVB,MID,NLNVAL,TRO,MON
MON,DSA,KVB,MID,OSC,OSO,MON
MON,DSA,KVB,MID,OSC,OSS,MON
MON,DSA,KVB,MID,OSC,STA,MON
MON,DSA,KVB,MID,OSC,TENTRB,MON
MON,DSA,KVB,MID,OSC,TRO,MON
MON,DSA,KVB,MID,OSC,VFB,MON
MON,DSA,KVB,MID,OSO,OSS,MON
MON,DSA,KVB,MID,OSO,STA,MON
MON,DSA,KVB,MID,OSO,STB,MON
MON,DSA,KVB,MID,OSO,STC,MON
MON,DSA,KVB,MID,OSO,TENTRB,MON
MON,DSA,KVB,MID,OSO,TEQTRC,MON
MON,DSA,KVB,MID,OSO,TRO,MON
MON,DSA,KVB,MID,OSO,VFB,MON
MON,DSA,KVB,MID,OSS,STA,MON
MON,DSA,KVB,MID,OSS,TENTRB,MON
MON,DSA,KVB,MID,OSS,TRO,MON
MON,DSA,KVB,MID,OSS,VFB,MON
MON,DSA,KVB,MID,STA,TRO,MON
MON,DSA,KVB,MID,STA,VFB,MON
MON,DSA,KVB,MID,STB,TRO,MON
MON,DSA,KVB,MID,STC,TRO,MON
MON,DSA,KVB,MID,TENTRB,TRO,MON
MON,DSA,KVB,MID,TENTRB,VFB,MON
MON,DSA,KVB,MID,TEQTRC,TRO,MON
MON,DSA,KVB,MID,TRO,VFB,MON
MON,DSA,KVB,NLNVAL,OSO,TRO,MON
MON,DSA,KVB,OSC,OSO,OSS,MON
MON,DSA,KVB,OSC,OSO,STA,MON
MON,DSA,KVB,OSC,OSO,TENTRB,MON
MON,DSA,KVB,OSC,OSO,TRO,MON
MON,DSA,KVB,OSC,OSO,VFB,MON
MON,DSA,KVB,OSC,OSS,TRO,MON
MON,DSA,KVB,OSC,OSS,VFB,MON
MON,DSA,KVB,OSC,STA,TRO,MON
MON,DSA,KVB,OSC,TENTRB,TRO,MON
MON,DSA,KVB,OSC,TEQTRC,TRO,MON
MON,DSA,KVB,OSC,TRO,VFB,MON
MON,DSA,KVB,OSO,OSS,STA,MON
MON,DSA,KVB,OSO,OSS,TENTRB,MON
MON,DSA,KVB,OSO,OSS,TRO,MON
MON,DSA,KVB,OSO,OSS,VFB,MON
MON,DSA,KVB,OSO,STA,TRO,MON
MON,DSA,KVB,OSO,STA,VFB,MON
MON,DSA,KVB,OSO,STB,TRO,MON
MON,DSA,KVB,OSO,STC,TRO,MON
MON,DSA,KVB,OSO,TENTRB,TRO,MON
MON,DSA,KVB,OSO,TENTRB,VFB,MON
MON,DSA,KVB,OSO,TEQTRC,TRO,MON
MON,DSA,KVB,OSO,TRO,VFB,MON
MON,DSA,KVB,OSS,STA,TRO,MON
MON,DSA,KVB,OSS,TENTRB,TRO,MON
MON,DSA,KVB,OSS,TEQTRC,TRO,MON
MON,DSA,KVB,OSS,TRO,VFB,MON
MON,DSA,KVB,STA,TRO,VFB,MON
MON,DSA,KVB,TENTRB,TRO,VFB,MON
MON,DSA,KVB,TEQTRC,TRO,VFB,MON
MON,DSA,MID,NLNVAL,OSO,TRO,MON
MON,DSA,MID,OSC,OSO,OSS,MON
MON,DSA,MID,OSC,OSO,STA,MON
MON,DSA,MID,OSC,OSO,TENTRB,MON
MON,DSA,MID,OSC,OSO,TRO,MON
MON,DSA,MID,OSC,OSO,VFB,MON
MON,DSA,MID,OSC,OSS,TRO,MON
MON,DSA,MID,OSC,OSS,VFB,MON
MON,DSA,MID,OSC,STA,TRO,MON
MON,DSA,MID,OSC,TENTRB,TRO,MON
MON,DSA,MID,OSC,TEQTRC,TRO,MON
MON,DSA,MID,OSC,TRO,VFB,MON
MON,DSA,MID,OSO,OSS,STA,MON
MON,DSA,MID,OSO,OSS,TENTRB,MON
MON,DSA,MID,OSO,OSS,TRO,MON
MON,DSA,MID,OSO,OSS,VFB,MON
MON,DSA,MID,OSO,STA,TRO,MON
MON,DSA,MID,OSO,STA,VFB,MON
MON,DSA,MID,OSO,STB,TRO,MON
MON,DSA,MID,OSO,STC,TRO,MON
MON,DSA,MID,OSO,TENTRB,TRO,MON
MON,DSA,MID,OSO,TENTRB,VFB,MON
MON,DSA,MID,OSO,TEQTRC,TRO,MON
MON,DSA,MID,OSO,TRO,VFB,MON
MON,DSA,MID,OSS,STA,TRO,MON
MON,DSA,MID,OSS,TENTRB,TRO,MON
MON,DSA,MID,OSS,TEQTRC,TRO,MON
MON,DSA,MID,OSS,TRO,VFB,MON
MON,DSA,MID,STA,TRO,VFB,MON
MON,DSA,MID,TENTRB,TRO,VFB,MON
MON,DSA,MID,TEQTRC,TRO,VFB,MON
MON,DSA,OSC,OSO,OSS,TRO,MON
MON,DSA,OSC,OSO,OSS,VFB,MON
MON,DSA,OSC,OSO,STA,TRO,MON
MON,DSA,OSC,OSO,TENTRB,TRO,MON
MON,DSA,OSC,OSO,TEQTRC,TRO,MON
MON,DSA,OSC,OSO,TRO,VFB,MON
MON,DSA,OSC,OSS,TENTRB,TRO,MON
MON,DSA,OSC,OSS,TRO,VFB,MON
MON,DSA,OSC,TENTRB,TRO,VFB,MON
MON,DSA,OSO,OSS,STA,TRO,MON
MON,DSA,OSO,OSS,TENTRB,TRO,MON
MON,DSA,OSO,OSS,TEQTRC,TRO,MON
MON,DSA,OSO,OSS,TRO,VFB,MON
MON,DSA,OSO,STA,TRO,VFB,MON
MON,DSA,OSO,TENTRB,TRO,VFB,MON
MON,DSA,OSO,TEQTRC,TRO,VFB,MON
MON,DSA,OSS,TENTRB,TRO,VFB,MON
MON,DSS,GFC,KVB,MID,OSC,MON
MON,DSS,GFC,KVB,MID,OSO,MON
MON,DSS,GFC,KVB,MID,OSS,MON
MON,DSS,GFC,KVB,MID,TRO,MON
MON,DSS,GFC,KVB,MID,VFB,MON
MON,DSS,GFC,KVB,OSC,OSO,MON
MON,DSS,GFC,KVB,OSC,TRO,MON
MON,DSS,GFC,KVB,OSO,OSS,MON
MON,DSS,GFC,KVB,OSO,TRO,MON
MON,DSS,GFC,KVB,OSO,VFB,MON
MON,DSS,GFC,KVB,OSS,TRO,MON
MON,DSS,GFC,KVB,TRO,VFB,MON
MON,DSS,GFC,MID,OSC,OSO,MON
MON,DSS,GFC,MID,OSC,TRO,MON
MON,DSS,GFC,MID,OSO,OSS,MON
MON,DSS,GFC,MID,OSO,TRO,MON
MON,DSS,GFC,MID,OSO,VFB,MON
MON,DSS,GFC,MID,OSS,TRO,MON
MON,DSS,GFC,MID,TRO,VFB,MON
MON,DSS,GFC,OSC,OSO,TRO,MON
MON,DSS,GFC,OSO,OSS,TRO,MON
MON,DSS,GFC,OSO,TRO,VFB,MON
MON,DSS,KVB,MID,NLNVAL,OSO,MON
MON,DSS,KVB,MID,NLNVAL,TRO,MON
MON,DSS,KVB,MID,OSC,OSO,MON
MON,DSS,KVB,MID,OSC,OSS,MON
MON,DSS,KVB,MID,OSC,STA,MON
MON,DSS,KVB,MID,OSC,TENTRB,MON
MON,DSS,KVB,MID,OSC,TRO,MON
MON,DSS,KVB,MID,OSC,VFB,MON
MON,DSS,KVB,MID,OSO,OSS,MON
MON,DSS,KVB,MID,OSO,STA,MON
MON,DSS,KVB,MID,OSO,STB,MON
MON,DSS,KVB,MID,OSO,STC,MON
MON,DSS,KVB,MID,OSO,TENTRB,MON
MON,DSS,KVB,MID,OSO,TEQTRC,MON
MON,DSS,KVB,MID,OSO,TRO,MON
MON,DSS,KVB,MID,OSO,VFB,MON
MON,DSS,KVB,MID,OSS,STA,MON
MON,DSS,KVB,MID,OSS,TENTRB,MON
MON,DSS,KVB,MID,OSS,TRO,MON
MON,DSS,KVB,MID,OSS,VFB,MON
MON,DSS,KVB,MID,STA,TRO,MON
MON,DSS,KVB,MID,STA,VFB,MON
MON,DSS,KVB,MID,STB,TRO,MON
MON,DSS,KVB,MID,STC,TRO,MON
MON,DSS,KVB,MID,TENTRB,TRO,MON
MON,DSS,KVB,MID,TENTRB,VFB,MON
